sentiment,review
2,"Før forrettene hadde Robinson og Fredag kostet på seg husets champagne og fire feite , franske Gigas-østers til 29 kroner stykket ."
1,"Da hadde de to , uten protester fra hovmesteren , også rukket å flytte til et mer privat bord inne ved serveringsdisken ."
2,"Den var kledd med dekorative sider av vinkasser , i stil med det rustikke interiøret med hvitmalt murstein og enkle , brune tremøbler ."
1,"-Dette er mer Alsace enn Paris , konstaterte Robinson ."
0,"På Brasserie Blanche er det ikke duker på bordene , og heller ingen som tørker opp vannsøl på bordet ."
2,"Kelneren tilbød smaking av flere vinvalg , var som regel raskt på pletten med påfyll av vin , og tok en litt sen endring i menyvalg på strak arm ."
0,"Men følelsen av virkelig å bli ivaretatt og personlig behandlet , glimret med sitt fravær ."
1,Restauranten har en tre- eller femretters ukesmeny .
2,"På kjøkkenet jobber folk med fartstid fra noen av byens beste restauranter , og læretid i Alsace ."
2,Her kan man sine franske klassikere .
0,"Hvorfor man da setter noe så norsk og uspennende som hjortefilet med stuet rosenkål , glasert tyttebær og viltsaus som hovedrett i ukesmenyen , er noe av et mysterium ."
1,"Robinson hadde bestilt sjøtunge Meunier , en av de franske klassikerne , men ombestemte seg i siste liten ."
1,"-Ettersom du skal ha skrei , tar jeg grillet entrecôte ."
1,Vi må jo sjekke om de kan kjøtt her .
2,"Det kan de , langt på vei ."
2,"Bearnaisen balanserte akkurat på grensen mot det litt for syrlige , der den gjerne er best ."
2,"-Dette er kanskje den beste torsken jeg har spist , sukket Fredag ."
2,"Det perfekt stekte skreistykket hvilte på en seng av puylinser og persillerot , med skiver av stekt foie gras ."
2,En innertier av en rett .
2,-Matmessig er det ikke så mye å plukke på her .
2,"Fredag , på sin side , hadde ingen innvendinger til sjokoladefondanten med salt karamell og bringebæris ."
2,"Men det er absolutt hyggelig her , og maten holder ganske høyt nivå , fastslo en godt over gjennomsnittet mett Fredag ."
2,"Regningen , på drøyt 2200 kroner , føltes som en helt grei deal ."
2,Balsam for våre slitte sjeler
2,"Han trengte bare å vise sitt legeme på scenen i ett sekund før et fullsatt Stavanger konserthus reiste seg til trampeklapp for James Taylor , legenden med de skjønne visene og den følsomme stemmen ."
2,Som folk har gledet seg .
2,Ikke rart : for mange av de svært så godt voksne publikummerne i salen har James Taylor vært en viktig bidragsyter til deres livs lydspor .
2,Historiene om ham og sangene hans er ekte rock-mytologi .
2,Gitarplukkingen hans har vært skoledannende .
1,Det var nok ingen tilfeldighet at påfallende mange av distriktets musikere var til stede i konserthuset .
1,Selv er jeg ikke en av dem som er oppvokst med James Taylors stemme og gitarspill under huden .
2,"Han har jo alltid vært der , og flere av låtene hans er kjente og kjære ."
1,40 års patina
2,"Låtkatalogen hans er tidløs og slitesterk , med mange perler ."
2,Med 40 års patina og framført av briljante musikere er det ingenting ikke å like her .
2,Samtidig hører Taylor hjemme i en singer songwriter-sjanger der det finnes mange dyktige musikere og mange skjønne låter .
2,"Men en lang karriere på veien har lært ham hvordan han skal bygge opp en konsertopplevelse som aldri får blir ensformig , og som smører våre såre og slitte sjeler hele og varme igjen ."
2,"Må si det er skjønt av og til bare å lene seg tilbake og nyte en konsert av alminnelig kledde , upretensiøse musikere , som bare har litt lek med lyskastere , rutine , spilleglede og fantastisk musikalsk håndverk å by på ."
2,Både Larry Golding på tangenter og den trommis-legenden Steve Gadd fikk rikelig med plass til å briljere på sine respektive instrumenter .
2,"Den største overraskelsen var faktisk hvor munter , humoristisk og rytmisk i kroppen Taylor var ."
2,"Han som er kjent som en introvert , litt plaget mann småvitset og skrøt av Stavanger mellom låtene og gitarbyttene , og kostet også på seg noen heftige dansetrinn når han trådte skikkelig til med elgitaren ."
2,"Og noen av låtene , særlig visene fra tidlig i karrieren , startet nakent og vakkert med bare Taylor og hans kassegitar , for deretter å vokse seg store og mektige med resten av bandet ."
1,Slik fikk vi oppleve de kjente låtene i ny drakt .
1,Men pause ?
0,"Jeg er generelt skeptisk til pauseavbrudd i kulturarrangementer , det gagner aldri opplevelsen å bli trukket ut av stemningen du er i for å stå i en eller annen kø ."
1,"I teateret kan pausen være nødvendig å rigge om , men på en konsert av denne sorten ?"
0,Nei og atter nei !
0,Veldig dårlig idé .
1,Det viste seg også at James Taylor var enig .
0,"For før siste låten i første sett påpekte han at han og bandet nå skulle stå bak forhenget og glo på klokka i 20 minutter , uten at de forsto hvorfor ."
1,Vel tilbake til andre sett har Taylor fått på seg en sixpence og har skiftet skjorte .
2,Varm i trøya nå .
1,Presenterer den gamle Revox-spilleren han har med for bakgrunnsvokal .
2,Helt herlig .
2,"Jeg kommer til å huske best var de kraftige blueslåtene i første sett , og selvfølgelig den nydelige "" Fire and rain "" ."
2,Taylor trengte bare to plukk på gitaren før salen brøt ut i varm applaus .
1,"Og – ikke minst – historiene Taylor fortalte før låter som "" Sweet baby James "" og "" You've got a friend "" ."
2,For han er en fantastisk historieforteller – også mellom låtene .
1,Prisen for velstanden
1,"Forhåndsomtalen har gitt inntrykk av at "" Pionér "" skulle være et oppgjør med den norske statens behandling av nordsjødykkerne ."
1,Det stemmer bare et stykke på vei .
1,"Dykkernes innsats under ekstreme forhold og skadene de pådro seg som en følge av den , fungerer først og fremst som setting for en klassisk konspirasjonsthriller ."
1,"Dette er en film "" inspirert av virkelige hendelser "" , ikke en film "" basert på en sann historie "" ."
2,"Brødrene Petter ( en Aksel Hennie med nytrente magemuskler , en helt drøy 70-tallsbart og jaget blikk ) og Knut ( Jørgen Langhelle ) er dykkere som går ned på flere hundre meters dyp for å legge oljeledninger langs Norskerenna ."
1,Både norske og amerikanske krefter er involvert .
1,"Ære , makt og store penger står på spill ."
1,"Etter at Knut blir drept i en ulykke , sitter Petter igjen med en følelse av at noen ikke forteller hele sannheten om hva som skjedde ."
1,"Og når han begynner å snuse i saken , blir stemningen snart truende ."
1,"Hvem som er skurkene i denne historien , er egentlig aldri noe å lure på ."
2,"Regissør Erik Skjoldbjærg ( "" Insomnia "" , "" Nokas "" ) skaper i stedet spenning ved å gjøre "" Pionér "" til en nesten fysisk filmopplevelse ."
2,Spesielt undervannssekvensene er intense .
2,"Suggererende vakre bilder akkompagneres av kompleks lyddesign – metalliske klanger , tung pusting – og Airs minimalistiske elektronika ."
2,"Det er så man kjenner mørket og kulden på kroppen , saltsmaken i munnen og trykket mot tinningene ."
1,"Om scenene under vann føles klaustrofobiske , er det paranoiaen som rår når handlingen forflytter seg til land ."
2,"Skjoldbjærg går dokumentarisk til verks , er tett på handlingen og holder kameraet i konstant bevegelse ."
1,Man hiver etter pusten i takt med Hennie .
2,""" Pionér "" er en vellaget spenningsfilm og en levende skildring av en viktig periode i norsk historie ."
1,"At den samtidig sier noe om hvilken pris enkeltpersoner har betalt for velstanden vi alle i dag nyter godt av , skulle nesten bare mangle ."
1,Bokanmeldelse :
1,Hanne Ørstavik :
1,« Det finnes en stor åpen plass i Bordeaux »
1,Hanne Ørstavik har skrevet en farlig kjærlighetsfortelling som går mer rett på enn tidligere .
1,Roman 214 sider 369 kr. Oktober
1,Hanne Ørstavik har fått en haug med priser og er oversatt til 17 språk .
1,Romanene hennes har hele tiden tematisert språket som eksistensielt grunnvilkår i sin utforskning av tilhørighet og relasjoner .
1,Jeg har ofte tenkt at Ørstaviks hovedpersoner forteller gjennom kroppen .
1,"Denne romanen er i så måte ikke en radikal vending i forfatterskapet , men den er mer direkte ."
1,I hennes forrige roman « Hyenene » ( 2011 ) leste vi om et løsrivingsprosjekt .
1,"Denne gangen møter vi Ruth , som vil nå frem til Johannes , men han slipper henne ikke helt inn :"
1,"« Nå vi er sammen , blir jeg usynlig for meg selv , for han bekrefter ikke , er ikke et speil , ingen reflektor , det jeg sier kommer ikke tilbake til meg så jeg kan se det . »"
1,"Johannes søker ut , eksperimenterer og møter andre ."
1,Ruth går inn i en lammende og farlig prosess hvor hun presser seg selv til å teste egen kjærlighet og seksualitet .
2,"Romanen forholder seg til den konkrete verdenen utenfor teksten eksplisitt , både med steder og henvisninger til annen litteratur og kunst ."
2,"Det gagner teksten , for Ørstaviks univers er ofte tett , antydende og intimt ."
1,"Dette er en eksistensiell kjærlighetsfortelling hvor seksualiteten er både ødeleggende , utforskende og viktig ."
2,Språket er enkelt sagt vakkert i sin utforskning .
2,"Sårheten i Ruths møte med mannen som heller går på bordell enn å dele dagene med henne , er sterk ."
0,"Det er som om vi venter på at Ruth skal få nok , men avslutningen kunne likevel vært tydeligere ."
2,"Som en fin dynamisk kontrast møter vi det unge paret Lily og Ralf , som har en helt annen bevegelse i møtet med hverandre ."
2,Jeg synes å se en interessant og større vilje til vekslinger mellom det helt tydelige og det mer poetiske og dunkle hos Ørstavik denne gangen .
1,Vidar Busk : « Jookbox Charade »
1,( Blue Mood / Musikkoperatørene )
1,Legger to fingre rundt hattebremmen og hilser ærbødig til sine forbilder .
2,Her samler Vidar Busk disse forbildene - og låter han selv har fremført tidligere - i et passe skittent og groove-tungt lydbilde som blir den sterkeste røde tråden på en plate hvor Busk nødvendigvis må innom alle stilarter som har inspirert han de siste tyve årene - og det er mange !
2,"Med unntak av den oppsiktsvekkende følsomme crooner-låta « When Did You Leave Heaven » , utvikler faktisk « Jookbox Charade » seg til å bli en real rytmisk gumbo av en plate - blåsertung og feststemt !"
1,ANBEFALTE KJØP :
1,"« Years Since Yesterday » , « Red Lipstick » , « New Suit » og « Goodnight Moon » ."
1,Bokanmeldelse :
1,Roberto Bolaño :
1,« 2666 »
2,En sjelden gang utkommer det en bok som forandrer litteraturhistorien .
2,Roberto Bolaños siste roman gir bud om at det ved inngangen til det 21. århundre fremdeles er mulig å fornye romanen og skrive et dønn originalt verk relevant for vår tid .
1,"Romanen med den rare tittelen « 2666 » ble utgitt i 2004 , ett år etter Roberto Bolaños død ."
1,"Den myteomspunne chilenske forfatteren levde et omflakkende liv med alkohol og narkotiske stoffer , og pådro seg en dødelig diagnose i form av leversvikt ."
1,De siste årene av sitt liv skrev han som besatt på flere bøker og fikk etter hvert stor anerkjennelse i den spansktalende verden .
2,"Internasjonalt er « 2666 » siden blitt hyllet som en litterær milepæl , og Karl Ove Knausgård har hevdet at den stiller all annen samtidslitteratur i skyggen ."
2,Sterke ord .
1,Så hvordan lever den norske oversettelsen opp til forventningene ?
1,La det være sagt med en gang :
1,Du vil enten elske eller hate « 2666 » .
1,Det er en roman det er umulig å forholde seg likegyldig til .
1,I sitt veldige omfang – fem deler – som hver for seg kan stå som selvstendige romaner – må man som leser være villig til å utsette seg for det uventede og selv lete etter sammenhenger .
2,"Det er tidvis gåtefullt og rart , andre ganger spennende som en thriller ."
1,Men hva handler romanen om ?
1,For å gjøre en lang historie uanstendig kort :
1,"Jakten på en mystisk tysk forfatter ved navn Benno von Archimboldi og drapene på flere hundre kvinner i den meksikanske grensebyen Ciudad Juárez , i romanen omdøpt til Santa Teresa ."
1,Byen ble på 1990-tallet omtalt som verdens drapshovedstad og fungerer som et sentralt omdreiningspunkt for de ulike historiene .
1,"Som den rebelske forfatteren han var , bryter Bolaño konsekvent med en rekke såkalte regler for god skrivekunst ."
1,"Han forener elementer fra krimromanen med idéromanen , hardkokt realisme med drømmer og eventyr og obduksjonsrapporter med poesi ."
1,Det skrivende blikket skifter stadig perspektiv ; det tilsynelatende uviktige blir viktig og det antatt viktige fisler ut i ingenting .
1,På sett og vis har Bolaño en del til felles med japanske Haruki Murakami .
1,"Begge blander sjangre , bruker populærkulturelle referanser og har skrevet inngående om vold ."
2,Alt ligger dermed til rette for en Bolaño-feber i Norge .
2,Med litt flaks bør han kunne tiltrekke seg lesere som ønsker å bryne seg på en utfordrende bok som åpner vei inn i det ukjente .
1,Test av BMW 1-serie :
1,Kjøremaskinen
2,For dem som er mest opptatt av kjøreglede og sportslighet holder BMWs 1-serie fremdeles stand mot stadig flinkere konkurrenter .
1,På slutten av fjoråret kom også BMW med en fornyelse av sin minstemann .
1,VG og NAF prøvekjørte en 116d med 116 dieselhestekrefter .
1,De « fire store » i test
1,VG og NAF har kjørt en stor test av fire biler i det øvre segmentet av kompaktklassen .
2,"Bilene er den lekre og splitter nye Mercedes A-klasse , den svenske supernyheten Volvo V40 mot den knappe et år gamle kjøremaskinen BMW 1-serie ."
1,I tillegg har vi tatt med nye Audi A3 .
1,"Denne kommer foreløpig bare med tre dører , men en litt større og femdørs variant av samme modell er klar for Norge i mars måned neste år ."
1,"- Her er det vel så mye smak , stil og vektlegging av egenskaper som avgjør valgene ."
2,"Alle fire er knallgode kjøp i en stadig tøffere klasse , sier teknisk konsulent og medlem av NAFs testteam , Audun Bergerud ."
2,"Designen sitter som et skudd , kjørestillingen er lav og sportslig , setene gode , men ikke minst er bilen blitt romsligere ."
2,På veien er BMW en ren nytelse å kjøre .
2,Her stemmer alt .
2,Som den eneste bakhjulsdrevne bilen i testen leverer den en herlig stabilitet og kjørefølelse .
1,Dette erfarte vi da bilen ble testet under disse føreforholdene i fjor .
0,Både dekkstøy ( 17 tommers felger ) og noe dieselknatring er hørbart .
